;-2.000
49284;6.000
;-3.000
49285;5.000
;-1.000
49286;6.000
;-1.000
49287;4.000
;-1.000
49288;6.000
49293;4.000
49292;1.000
;1.000
49290;2.000
49291;2.000
49275;1.000
49294;-1.000
49158;1.000
49130;2.000
;1.000
49139;37.000
49183;24.000
49228;7.000
;1.560
;220.000
;45.000
32202;2.000
38225;84.000
38201;315.000
;37.000
38202;135.000
38202;232.000
;143.000
38203;153.000
38204;62.000
;2.000
38205;4.000
38226;6.000
38206;441.000
;270.000
38207;327.000
;48.000
38200;191.000
38211;573.000
;-23.500
;95.000
38212;708.000
38221;672.000
38208;2 432.000
;70.000
38213;72.000
;36.000
;60.000
38214;77.000
;115.000
38209;454.000
38215;61.000
38210;1 201.000
;20.000
38216;1 210.500
;-39.000
38222;1 082.000
;-896.000
38223;210.000
38224;19.000
38053;12.000
38057;1 198.000
;450.000
;109.000
;-100.000
;3.000
49221;45.000
;1.000
49222;35.000
;2 208.000
;1.000
49180;30.000
;2.000
;6.000
;2.000
;40.000
;3.000
;4.000
27041;20.000
27057;33.000
27046;39.000
27040;37.000
28906;1.000
11815;82.000
11816;101.000
13409;7.000
13410;14.000
;1.000
27049;22.000
27004;38.000
27005;31.000
27008;18.000
27001;1.000
27006;29.000
27007;10.000
;-4.000
37125;1.000
37167;-18.000
37126;17.000
37127;22.000
37128;-1.000
37129;8.000
37130;1.000
37131;-3.000
37132;-3.000
37133;-4.000
37168;-1.000
37165;19.000
37166;-1.000
37123;-28.000
37124;-34.000
;-19.000
;-40.000
27019;22.000
27054;1.000
27030;29.000
27018;18.000
27025;50.000
27055;7.000
27045;29.000
27051;20.000
27052;21.000
27053;9.000
27050;22.000
27065;34.000
27020;-4.000
26031;-13.000
27090;7.000
27010;7.000
27009;8.000
27081;10.000
27063;13.000
27067;51.000
27036;34.000
27061;9.000
27043;18.000
27014;4.000
27056;16.000
27047;16.000
27037;30.000
27015;2.000
27038;30.000
27064;12.000
27066;24.000
27044;11.000
27039;58.000
27016;7.000
27069;5.000
27029;
27034;16.000
27060;6.000
;-4.000
;1.000
27011;2.000
27012;2.000
27013;5.000
27068;1.000
27035;45.000
;-10.000
;-223.000
;-15.000
;-20.000
;-10.000
;-10.000
;-20.000
;-17.000
11861;27.000
;-14.000
11860;25.000
;5.000
31701;5.000
31702;6.000
11808;87.000
11809;158.000
11826;173.000
;100.000
11810;62.000
11807;691.000
11842;16.000
11827;9.000
;50.000
11832;16.000
11820;239.000
;110.000
11839;18.000
;3.000
;200.000
;5.000
;39.000
;5.000
49013;14.000
49069;9.000
49014;6.000
;-1.000
49052;8.000
49025;2.000
49051;6.000
49465;8.000
;1.000
31101;18.000
31201;8.000
31215;2.000
31102;21.000
31202;7.000
31103;45.000
;1.000
31203;4.000
;7.000
31104;19.000
;8.000
31204;17.000
31109;4.000
31105;6.000
31205;3.000
31200;5.000
31106;17.000
31206;2.000
;-1.000
31209;3.000
31216;2.000
31108;3.000
31208;3.000
31110;4.000
31111;2.000
;1.000
;2.000
16062;5.000
16063;2.000
16065;4.000
;-42.000
16017;30.000
;-2.000
;-47.000
16047;34.000
16046;7.000
;1.000
49235;77.000
49358;2.000
49244;58.000
;-70.000
;-5.000
;-10.000
16066;17.000
11831;22.000
11837;18.000
11840;45.000
11841;53.000
16044;-4.000
;-11.000
;23.000
;1.000
16096;3.000
44001;600.000
44002;689.000
44003;500.000
44004;16.000
16053;-65.000
;1.000
16061;129.000
37106;-1.000
28811;6.000
;1.000
29141;5.000
29144;4.000
28812;10.000
;1.000
29142;3.000
29145;2.000
28813;1.000
28518;17.000
28526;9.000
28519;9.000
29143;4.000
28520;9.000
28527;10.000
28521;8.000
28524;5.000
;-27.000
28350;58.000
;-58.000
28351;102.000
;-87.000
28316;79.000
;-162.000
28318;79.000
;30.000
;-20.000
28317;49.000
;-213.000
28319;30.000
;-29.000
28352;21.000
;-103.000
28320;5.000
28359;20.000
28321;29.000
;-15.000
28353;19.000
;-5.000
15220;3.000
12140;2.000
54159;17.000
54128;-9.000
54160;20.000
54122;89.000
;50.000
;5.000
36013;2.000
;1.000
;1.000
49455;1.000
49755;14.000
49750;6.000
49751;17.000
;-2.000
37135;25.000
;32.000
37152;14.000
37144;17.000
23029;21.000
37136;24.000
37153;9.000
;-2.000
37158;7.000
37137;29.000
23030;71.000
37138;34.000
37145;7.000
37139;28.000
37150;10.000
37154;32.000
37159;3.000
37140;35.000
37156;2.000
37141;19.000
37142;19.000
37157;21.000
37143;22.000
37155;16.000
37134;27.000
37151;22.000
;2.000
;1.000
;8.000
13433;35.000
13434;28.000
13447;1.000
13448;2.000
;20.000
;10.000
;8.000
;40.000
;-40.000
12108;56.000
12107;874.000
12110;29.000
12118;26.000
12111;51.000
12112;47.000
46005;96.000
;-1.000
32502;127.000
32602;113.000
32503;19.000
32603;25.000
32504;5.000
32604;7.000
32505;12.000
32605;10.000
32301;30.000
32401;15.000
32701;88.000
;-36.000
;-18.000
;-51.000
;-3.000
;-18.000
;-9.000
32304;60.000
32404;30.000
32306;40.000
32307;6.000
32406;20.000
32407;3.000
;-2.000
;261.000
;2.000
31305;2.000
31307;3.000
;1.000
;-1.000
;-1.000
31311;4.000
;1.000
;-1.000
31329;1.000
31323;1.000
31324;1.000
31302;2.000
31303;1.000
31301;1.000
31313;3.000
31314;3.000
31315;1.000
;1.000
30801;
30802;3.000
31304;1.000
31319;5.000
30803;3.000
30804;3.000
30805;2.000
30820;71.000
30822;12.000
30823;9.000
30821;25.000
30824;22.000
30825;23.000
30827;8.000
30828;18.000
30826;7.000
30829;21.000
30830;18.000
30810;10.000
30812;7.000
;1.000
;
;1.000
35304;1.000
46068;101.000
46022;72.000
46069;166.000
;2.000
43317;48.000
43313;98.000
43329;70.000
43301;60.000
43318;172.000
43302;754.000
43319;362.000
43303;311.000
43320;1 505.000
43304;-36.000
43321;1 214.000
43305;-74.000
43322;879.000
;-242.000
43306;-166.000
43323;2 204.000
43307;293.000
43324;122.000
43308;130.000
43325;506.000
43309;249.000
43326;213.000
;4.000
43310;226.000
43327;450.000
43311;28.000
43328;98.000
;-6.000
43312;120.000
43316;6.000
;-4.000
;12.000
;3.000
;20.000
;2.000
;18.000
;-2.000
;15.000
43506;12.000
43501;19.000
43503;78.000
43502;49.000
43505;23.000
43507;4.000
;1.000
43514;38.000
43515;58.000
43512;40.000
43513;18.000
43511;2.000
46042;74.000
46055;33.000
46041;95.000
46044;202.000
46038;241.000
46049;262.000
46037;449.000
46036;165.000
46040;81.000
46043;68.000
46046;187.000
46045;57.000
46051;165.000
46047;10.000
;2.000
15221;2.000
46030;124.000
46031;3.000
46032;51.000
46033;3.000
46034;88.000
46035;27.000
17001;70.000
17002;96.000
46001;6.000
;-98.000
46002;53.000
46003;-3.000
46004;83.000
46050;131.000
;150.000
46007;157.000
;100.000
46008;10.000
46009;6.000
46010;72.000
;-1.000
46011;13.000
;-34.000
46012;9.000
;-19.000
46013;5.000
;-2.000
46006;3.000
46071;129.000
46059;28.000
46070;27.000
46061;37.000
46062;15.000
46063;18.000
46064;16.000
46065;31.000
46060;109.000
46066;51.000
46067;29.000
46027;21.000
46029;6.000
46018;-3.000
46057;56.000
46085;60.000
46021;11.000
46024;-715.000
;487.000
46023;402.000
46053;825.000
46056;1 446.000
46025;53.000
46054;211.000
46026;130.000
46016;194.000
46019;201.000
46017;99.000
46020;6.000
46058;60.000
49501;9.000
14111;12.000
14119;12.000
14112;10.000
14113;10.000
14114;7.000
16022;21.000
16023;34.000
16024;20.000
16057;21.000
16025;17.000
16019;18.000
13500;77.000
13501;70.000
;1.000
;-1.000
18626;3.000
18310;10.000
;2.000
25401;-22.000
;113.000
;9.000
25531;-2.000
;25.000
;56.000
25247;-15.000
25246;-22.000
25248;28.000
25229;2.000
25225;36.000
25240;29.000
25227;-5.000
25239;1.000
;10.000
;-1.000
25224;1.000
25243;4.000
25244;8.000
25511;-5.000
25257;23.000
25261;7.000
25228;1.000
25264;1.000
;18.000
;30.000
;-1.000
;5.000
36331;-12.000
;3.000
36332;-18.000
;4.000
36333;-4.000
;-4.000
36334;-7.000
36334;4.000
36303;11.000
36316;4.000
36304;3.000
36317;17.000
36305;2.000
36326;5.000
36306;1.000
36327;4.000
36325;3.000
36313;3.000
;7.000
32880;-2.000
32825;2.000
32882;1.000
32878;1.000
32834;5.000
;-1.000
32835;
32884;17.000
32885;10.000
32883;10.000
32830;25.000
32831;5.000
32881;7.000
32889;-2.000
32890;2.000
32832;1.000
32833;1.000
36307;1.000
36318;3.000
32839;5.000
36308;16.000
36319;1.000
36309;1.000
36320;3.000
36323;2.000
36310;8.000
36322;-1.000
32829;7.000
36311;9.000
36324;2.000
36103;2.000
36123;1.000
36104;
;-2.000
32912;5.000
32910;5.000
32806;12.000
32847;1.000
32842;16.000
32911;9.000
32913;25.000
32841;1.000
;-6.000
32843;1.000
32844;9.000
32846;1.000
29213;2.000
29220;9.000
29224;1.000
29221;6.000
32872;1.000
32820;1.000
32874;8.000
32871;1.000
32821;3.000
32875;1.000
32876;2.000
;-6.000
;32.000
32848;10.000
32840;2.000
32849;13.000
32809;6.000
32809;6.000
32810;11.000
32811;1.000
32815;18.000
;-6.000
32803;13.000
;-6.000
;-49.000
32827;-4.000
32837;34.000
32828;9.000
32800;1.000
32805;1.000
;1.000
32853;56.000
32855;18.000
32812;41.000
32851;21.000
32856;27.000
32852;5.000
32858;12.000
;-1.000
32860;10.000
32813;6.000
32857;20.000
32861;20.000
32859;17.000
32864;13.000
32865;1.000
32814;1.000
32866;31.000
32863;2.000
;-3.000
32867;6.000
32868;3.000
32869;10.000
;-1.000
;1.000
32870;3.000
32908;1.000
;-3.000
;2.000
27070;110.000
27071;32.000
;87.000
42002;186.000
42003;187.000
42004;20.000
;1.000
42010;51.000
42005;9.000
42000;126.000
42001;159.000
42007;105.000
42008;75.000
;15.000
42006;82.000
42100;10 000.000
42101;8 263.000
42102;7 528.000
42103;7 233.000
42104;2 333.000
42116;1 038.000
;25.000
;75.000
;1.000
16412;13.000
16413;6.000
37115;23.000
;-28.000
37116;9.000
;-77.000
;-1.000
37162;7.000
37163;15.000
37117;18.000
;-9.000
37164;2.000
37118;3.000
;1.000
37110;18.000
37111;26.000
37119;3.000
37120;
37112;26.000
37160;39.000
;-6.000
37113;23.000
37114;40.000
;4.000
37161;57.000
;1.000
37122;1.000
37121;13.000
;12.000
;27.000
;7.000
;60.000
;24.000
;-1.000
43933;66.000
43934;60.000
43935;63.000
43931;75.000
43932;69.000
42440;268.000
42441;146.000
42435;-2 379.000
42436;-2 399.000
;690.000
42422;1 524.000
;1.000
25523;
25524;51.000
25525;10.000
25527;35.000
25526;26.000
;-4.000
25520;1.000
25521;-8.000
;-1.000
25522;
;-2.000
25122;29.000
25115;1.000
;33.000
;-1.000
25121;135.000
25123;44.000
25112;73.000
25114;36.000
49560;4.000
49561;5.000
;-50.000
49233;83.000
49232;123.000
49248;139.000
49245;163.000
49268;478.000
49267;28.000
49241;87.000
49231;53.000
;500.000
49253;7.000
49254;13.000
;145.000
;34.000
;1 747.000
;6.000
;1.000
49107;4.000
49143;10.000
49144;12.000
49101;12.000
49115;14.000
;2.000
;12.000
;0.760
12401;30.000
12402;18.000
12403;40.000
32100;3.000
32101;3.000
32110;5.000
32113;
32116;2.000
36006;7.000
;1.000
36007;5.000
36008;5.000
16311;8.000
36003;11.000
;4.000
49382;6.000
;1.000
;1.000
;1.000
;2.000
49449;1.000
49402;2.000
49453;1.000
49426;2.000
49459;3.000
49443;3.000
49446;5.000
;43.000
;1.000
49224;2.000
;1 059.562
;58.141
;17.781
;29.200
;17.000
;77.600
;10.000
;16.000
;1.000
;-1.000
20115;-6.000
20104;26.000
20105;21.000
;-1.000
;8.000
20525;
20521;-2.000
20523;10.000
;8.000
20500;1.000
;17.000
;24.000
;-6.000
20501;3.000
20502;1.000
20522;1.000
20514;1.000
20517;3.000
20520;3.000
;7.000
;-2.000
;40.000
22616;3.000
22617;-3.000
;8.000
;10.000
;16.000
;13.000
;3.000
;3.000
;11.000
;-1.000
22411;9.000
;4.000
;38.000
;3.000
;-10.000
;39.000
;-4.000
;14.000
;1.000
;-19.000
;5.000
;17.000
;20.000
;-32.000
;-30.000
;-11.000
;-21.000
;3.000
;70.000
20619;-4.000
26057;10.000
;-3.000
;13.000
;1.000
;5.000
;31.000
;32.000
;-1.000
;4.000
;80.000
20614;19.000
20612;17.000
20621;1.000
20611;15.000
20617;8.000
20613;25.000
;6.000
20608;-109.000
20609;46.000
;3.000
20412;6.000
20402;2.000
20413;3.000
20606;140.000
20601;189.000
20602;3.000
;4.000
20603;236.000
;2.000
20604;19.000
;13.000
;-1.000
20420;2.000
20421;2.000
20422;
20404;17.000
20405;11.000
20406;21.000
20407;1.000
20408;4.000
20409;4.000
;1.000
;4.000
25389;3.000
25390;2.000
25391;2.000
25392;3.000
25480;2.000
25481;2.000
25483;2.000
25482;2.000
24484;3.000
25426;6.000
25425;5.000
25382;5.000
25379;2.000
25375;4.000
25383;4.000
25377;2.000
25376;3.000
25381;2.000
25384;2.000
25420;2.000
25436;2.000
25435;2.000
20101;11.000
20102;23.000
20107;106.000
;92.000
20060;-75.000
20062;158.000
20061;151.000
20015;147.000
20016;-9.000
;3.000
20054;3.000
20055;-42.000
20014;148.000
20059;-2.000
20057;240.000
20058;153.000
20013;54.000
20056;181.000
20043;-19.000
20046;39.000
20047;-5.000
20042;216.000
;5.000
20021;-4.000
20010;-1 856.000
20028;748.000
20003;59.000
20003;-51.000
20004;-53.000
20004;198.000
20039;-4.000
20027;179.000
20005;-81.000
20006;90.000
20036;403.000
20029;1 240.000
;-693.000
20026;1 142.000
20037;-38.000
20002;1 863.000
20040;700.000
20006;-69.000
20007;169.000
20007;79.000
20018;-1.000
20001;69.000
20017;4.000
20022;-59.000
20019;170.000
20023;104.000
20034;-136.000
20034;157.000
20011;-133.000
20011;275.000
20008;119.000
20008;145.000
20031;13.000
20031;77.000
20035;241.000
20035;74.000
20033;-264.000
20033;456.000
20065;-51.000
20032;122.000
;-10.000
;-10.000
20009;78.000
20005;2.000
;3.000
20030;751.000
;29.000
;-5.000
;-10.000
;5.000
25221;2.000
;230.000
15515;2.000
15507;2.000
15514;1.000
;1.000
;0.052
;0.025
;2.000
24384;-1.000
24385;1.000
24394;1.000
24391;
25572;1.000
24393;1.000
25570;4.000
25571;5.000
24063;7.000
24012;2.000
24024;35.000
24050;21.000
24011;11.000
24009;1.000
24053;27.000
24015;26.000
24065;7.000
24067;19.000
24061;2.000
24066;9.000
24016;18.000
24760;3.000
24761;2.000
24013;48.000
24006;86.000
;-1.000
24026;18.000
;38.000
24019;4.000
;1.000
24029;2.000
15224;2.000
;-1.000
49441;1.000
49418;
49448;1.000
43909;-3.000
;6.000
;1.000
;3.000
43903;3.000
43900;42.000
43905;51.000
43907;30.000
43902;24.000
43901;60.000
42909;12.000
42903;39.000
42905;60.000
42907;27.000
42912;6.000
42901;129.000
42902;33.000
42910;3.000
;24.000
;51.000
25231;8.000
25232;2.000
25222;1.000
25206;7.000
;-1.000
25204;3.000
25205;1.000
25233;13.000
;-2.000
25234;21.000
25210;8.000
25223;27.000
25209;6.000
;3.000
;-2.000
25220;1.000
;4.000
25290;8.000
;4.000
;-10.000
25291;1.000
;-2.000
;3.000
;25.000
;4.000
;-2.000
30590;2.000
;-2.000
;1.000
;3.000
42432;2.000
;10.000
;30.000
49007;1.000
49008;3.000
49058;1.000
49059;1.000
49060;
49061;2.000
49063;2.000
49496;2.000
49491;2.000
49493;-1.000
49490;1.000
49495;-1.000
49494;-1.000
13438;1 693.000
;19.000
20820;2.000
20801;1.000
20818;7.000
;-2.000
20815;2.000
20814;28.000
20803;12.000
20816;4.000
20819;16.000
20821;7.000
;-10.000
16611;51.000
16617;32.000
16613;13.000
16614;34.000
16616;27.000
16615;28.000
16612;22.000
16618;18.000
;1.000
;-1.000
;-1.000
;1.000
;-1.000
;2.000
;2.000
43240;105.000
43231;587.000
43241;118.000
43232;547.000
43242;102.000
43233;459.000
43234;482.000
43235;511.000
43236;406.000
43237;301.000
43243;220.000
43244;100.000
43245;5.000
43230;550.000
;-454.990
;-100.000
43201;9.000
43214;
43220;25.000
43203;10.000
43221;25.000
43222;5.000
43205;15.000
43206;157.000
;-70.000
43216;37.000
43208;152.000
43209;-71.000
43217;31.000
43210;15.000
43212;3.000
43200;29.000
;550.000
;150.000
;100.000
;30.000
;45.000
31210;2.000
;7.000
36201;11.000
36217;10.000
36203;16.000
36219;4.000
36226;5.000
36227;3.000
36230;2.000
;1.000
36205;10.000
36231;5.000
36234;3.000
36235;4.000
36208;4.000
36239;1.000
36256;1.000
16423;6.000
16424;8.000
16418;28.000
16419;6.000
16422;1.000
16420;10.000
16421;3.000
;3.000
;1.000
;5.000
;15.000
;219.000
;100.000
;5.000
;100.000
36102;1.000
49477;
;-2.000
16409;3.000
16410;8.000
16411;6.000
16416;6.000
49043;6.000
49047;4.000
49032;7.000
49012;4.000
49024;5.000
49036;3.000
49011;8.000
49023;8.000
;-6.000
49010;16.000
49049;5.000
49030;5.000
49031;5.000
49040;8.000
49041;5.000
35940;1.000
;3.000
;27.000
;1.000
;-1.000
;-2.000
;11.000
;10.000
54121;16.000
54136;5.000
54120;16.000
;57.000
49109;25.000
49200;-4.000
49198;3.000
49167;8.000
49110;19.000
49377;1.000
49166;1.000
49378;15.000
49379;
62505;3.000
;1.000
;1.000
49173;-4.000
49157;11.000
49471;3.000
49470;2.000
49163;2.000
49168;1.000
49162;
49472;2.000
49160;3.000
49296;-1.000
49161;1.000
49112;6.000
49179;4.000
;-1.000
49550;4.000
49551;5.000
49552;9.000
;-2.000
;-7.000
13203;1.000
13219;2.000
13204;7.000
13208;3.000
13209;6.000
13210;1.000
13101;-1.000
13102;-2.000
13103;-2.000
;-13.000
45201;203.000
45208;62.000
45209;101.000
45202;251.000
45210;71.000
45211;41.000
45203;332.000
45204;286.000
45205;146.000
45206;144.000
45207;196.000
44202;79.000
44201;11.000
;10.000
;-1.000
44906;17.000
44914;100.000
44900;18.000
;25.000
44910;79.000
44902;35.000
44908;6.000
44912;54.000
44904;38.000
44913;625.000
44905;16.000
44909;61.000
44901;29.000
;-17.000
44911;298.000
44903;48.000
44907;17.000
44915;22.000
44811;76.000
44800;100.000
44812;10.000
44801;90.000
44813;90.000
44802;103.000
44814;55.000
44803;69.000
44818;39.000
44807;9.000
44819;10.000
44808;9.000
44820;-8.000
44809;9.000
44815;12.000
44804;95.000
44821;77.000
44810;7.000
44822;22.000
44825;5.000
44816;486.000
44805;27.000
44817;-159.000
44806;25.000
45004;239.000
45011;94.000
45012;79.000
45005;224.000
45013;59.000
45014;31.000
45006;212.000
45007;203.000
;90.000
45008;94.000
45003;179.000
45009;69.000
45010;74.000
45715;100.000
45702;-49.000
45709;42.000
45713;20.000
45703;153.000
45712;20.000
45711;21.000
45704;36.000
45705;34.000
45706;82.000
45707;92.000
45708;48.000
45104;260.000
45111;80.000
45112;67.000
45105;214.000
;-84.000
45113;62.000
45115;-4.000
45114;4.000
45106;192.000
;9.000
45107;155.000
45102;159.000
45108;158.000
;329.000
45103;160.000
45109;60.000
;11.000
45110;86.000
;-14.000
45730;-4.000
45746;-10.000
45430;140.000
45737;38.000
45738;131.000
45744;3.000
45731;66.000
45431;14.000
45130;35.000
;10.000
45747;20.000
45745;35.000
45732;28.000
45733;56.000
45740;137.000
45739;6.000
45734;51.000
45742;46.000
45741;33.000
45735;54.000
45743;66.000
45736;32.000
45748;16.000
45801;50.000
45802;178.000
45803;271.000
45804;190.000
45805;257.000
45806;76.000
45807;116.000
45808;68.000
;1.000
45400;217.000
45404;310.000
45412;202.000
45411;43.000
45414;129.000
45415;43.000
45405;169.000
;1.000
45401;241.000
45420;25.000
45416;116.000
45417;184.000
;-1.000
45406;305.000
45407;162.000
;-51.000
;2.000
45402;92.000
45408;56.000
45418;112.000
45403;221.000
45413;157.000
45419;93.000
45409;1.000
45410;70.000
45301;138.000
45308;52.000
45309;28.000
45302;173.000
45310;26.000
45311;33.000
45303;244.000
45304;106.000
45305;108.000
45306;106.000
45307;38.000
;10.000
;3.000
;5.000
28020;3.000
;59.000
49261;135.000
;20.000
44101;24.000
44106;44.000
;10.000
44102;22.000
44107;8.000
44105;18.000
44108;335.000
44103;26.000
44110;13.000
44104;20.000
44109;378.000
45670;5.000
45671;5.000
45672;6.000
48203;1.000
;1.000
49345;22.000
;-1.000
;1.000
25140;13.000
25141;15.000
25516;15.000
;1.000
12009;403.000
25128;3.000
25006;38.000
;-10.000
25005;59.000
;4.000
25001;-10.000
25009;38.000
25010;-13.000
25016;1.000
;38.000
;-1.000
25013;-5.000
25017;4.000
25007;16.000
25007;72.000
25008;-25.000
25008;-9.000
;-16.000
;20.000
;3.000
;-71.000
;-16.000
;8.000
11730;8.000
11731;21.000
11739;41.000
11738;55.000
11741;176.000
11736;86.000
11737;60.000
11735;77.000
;38.000
11750;57.000
11751;7.000
11752;1.000
11753;1.000
;-1.000
;114.000
;26.000
;-182.000
;-49.000
;33.000
11733;104.000
11734;201.000
11732;152.000
11740;10.000
;3.000
13115;1.000
13117;1.000
12604;13.000
12611;6.000
12610;-2.000
12605;10.000
12606;2.000
11802;-242.000
11818;685.000
12603;29.000
12607;11.000
12608;23.000
;1.000
42108;10 705.000
42105;546.000
42106;650.000
42107;631.000
42109;3 908.000
42110;4 806.000
42111;6 770.000
42112;1 019.000
42117;3 147.000
42113;1 009.000
42115;261.000
42114;372.000
25132;6.000
25127;30.000
25133;25.000
25116;43.000
49095;6.000
49096;15.000
49299;-1.000
49129;-7.000
49125;8.000
;1.000
49236;6.000
49126;2.000
;5.000
49149;
49123;6.000
;1.000
49451;2.000
49450;3.000
49452;5.000
49457;1.000
49146;5.000
49122;4.000
49384;-1.000
49124;2.000
;21.000
49081;3.000
49082;
49113;5.000
25022;-20.000
25002;269.000
25126;60.000
25125;39.000
15402;1.000
15402;4.000
15402;-1.000
15403;3.000
15403;4.000
;1.000
;1.000
;-12.000
41601;395.000
;-1.000
;-4.000
32023;4.000
32087;4.000
32025;9.000
;1.000
32026;1.000
32050;3.000
32027;1.000
32051;2.000
;-1.000
32028;
32052;1.000
63020;17 226.000
63021;13 232.000
63022;10 520.000
;24.000
16520;2.000
;3.000
26042;-11.000
26021;50.000
25885;-3.000
24390;11.000
25860;-6.000
;-5.000
;1.000
25850;3.000
25854;101.000
25864;18.000
;-29.000
25852;58.000
;161.000
;33.000
25853;17.000
;12.000
25862;1.000
;20.000
25871;29.000
25876;16.000
25866;4.000
25869;17.000
25851;2.000
25855;28.000
25872;3.000
;10.000
25882;13.000
25880;5.000
25881;14.000
25867;3.000
25857;67.000
25856;4.000
25858;2.000
25870;2.000
25873;13.000
;-2.000
49099;-2.000
49135;2.000
49145;6.000
;11.000
49395;3.000
;-1.000
;-7.000
49199;29.000
49100;6.000
;-1.000
49131;18.000
49132;35.000
49133;18.000
49134;15.000
40301;11 170.000
40401;2 888.000
40408;-5 250.000
40411;-1 088.000
40412;-1 058.000
40413;-28.000
40465;-3 814.000
40414;-967.000
40457;-78.000
40302;1 000.000
40402;5 499.000
40415;-223.000
40418;6.000
40419;-620.000
40310;316.000
40311;811.000
40312;606.000
40313;94.000
40420;-602.000
40421;522.000
40458;-3 110.000
40403;4 969.140
40422;756.000
40423;550.000
40424;1 268.000
40425;-465.000
40426;481.000
40427;402.000
40428;-557.000
40459;140.000
40307;34.000
40407;283.000
40450;35.000
40451;29.000
40453;-16.000
40454;-29.000
40455;-43.000
40456;-20.000
40463;-31.000
40304;10.000
40404;2 408.000
40429;-164.000
40430;692.000
40431;1 683.000
40432;96.000
40433;700.000
40434;466.000
40435;188.000
40460;436.000
;-1.000
40405;1 829.000
40436;173.000
40437;-5.000
40438;323.000
40439;228.000
40440;216.000
40441;186.000
40442;-216.000
40461;227.000
40406;1 952.000
40443;-34.000
40444;85.000
40445;73.000
40446;339.000
40447;12.000
40448;223.000
40449;188.000
40462;186.000
40501;5 710.000
40601;17 423.000
40616;-3 176.000
40617;93.000
40618;2 076.000
40619;369.000
40620;-3 249.000
40621;-3 308.000
40622;-2 441.000
40623;-767.000
40502;1 204.000
40602;27 656.000
40624;-1 161.000
40625;-1 485.000
40626;-95.000
40627;1 299.000
40628;208.000
40516;1 985.000
40629;1 108.000
40630;-1 022.000
40631;-8 897.000
40603;7 763.000
40632;-606.000
40633;450.000
40634;900.000
40635;26.000
40636;1 374.000
40517;1 400.000
40637;265.000
40638;-164.000
40671;1 047.000
40504;10.000
40604;2 215.000
40639;656.000
40640;1 993.000
40641;1 253.000
40642;620.000
40643;947.000
40644;439.000
40645;-1 432.000
40646;-373.000
40673;103.000
40679;-11.000
40608;-1 225.000
40676;532.000
40678;-20.000
40674;169.000
40672;331.000
40677;-89.000
40681;213.000
40690;183.000
40609;-5.000
40509;337.000
40505;14.000
40605;6 036.000
40647;331.000
40648;455.000
40649;159.000
40650;792.000
40651;1 436.000
40652;218.000
40653;-351.000
40654;337.000
40510;113.000
40610;-455.000
40675;640.000
40611;291.000
40506;18.000
40606;2 338.000
40655;389.000
40656;135.000
40657;199.000
40658;954.000
40659;727.000
40660;275.000
40661;52.000
40662;365.000
40512;86.000
40612;45.000
40607;1 207.000
40663;877.000
40664;183.000
40665;-15.000
40666;106.000
40667;1 014.000
40668;1.000
40680;-9.000
40669;-222.000
40670;117.000
40513;67.000
40613;416.500
40614;29.500
;1 000.000
;-60.000
41101;195.000
41201;980.000
41102;961.000
41202;696.000
41103;1 400.000
41203;2 192.000
41251;-100.000
41241;-50.000
41255;1 500.000
41242;15.000
41243;17.000
41244;-25.000
41247;-39.000
41240;4.000
41250;55.000
41104;679.000
41204;2 697.000
41105;200.000
41205;287.000
41106;-25.000
41206;227.000
41107;1 949.000
41207;-291.000
41108;1 533.000
41208;-155.000
41209;9 284.000
41110;768.000
41210;6 674.000
41111;1 034.000
41211;542.000
41112;-9.000
41212;642.000
41113;441.000
41213;172.000
41114;1 158.000
41214;-436.000
41115;42.000
41215;1 529.000
41119;-181.000
41219;253.000
41127;35.000
41226;547.000
41116;2 595.000
41216;-148.000
;30.000
41117;1 210.300
41217;793.000
41118;795.000
41218;547.000
41120;221.000
41220;484.000
41121;100.000
41221;160.000
41122;695.000
41222;961.000
41126;128.000
41227;299.000
41123;1 138.000
41223;1 075.000
41124;80.000
41224;2 461.000
41125;814.000
41225;905.000
;-9.000
;1.000
16037;73.000
16080;
16087;1.000
;20.000
28703;13.000
28741;4.000
28800;-1.000
28879;1.000
28723;9.000
28742;16.000
;5.000
;-2.000
;-1.000
;-1.000
16089;7.000
16076;41.000
16067;
16038;41.000
16036;169.000
16091;44.000
16075;23.000
16090;25.000
28724;12.000
28880;11.000
28796;1.000
;-10.000
;-2.000
;-1.000
;-10.000
35009;2.000
54147;48.000
54148;17.000
28404;-1.000
;2.000
29212;46.000
;1.000
23115;8.000
28807;55.000
28018;66.000
;3 112.600
49413;
49410;2.000
49461;3.000
49435;2.000
;12 605.090
14201;1.000
14202;-1.000
14202;1.000
14202;2.000
14211;2.000
;-2.000
;-1.000
;-1.000
;-1.000
;-1.000
14206;2.000
;-1.000
;-1.000
;-1.000
;-1.000
;1.000
;-1.000
;-1.000
14212;2.000
14206;2.000
;-1.000
14207;1.000
14207;1.000
14308;1.000
;1.000
;2.000
;3.000
49464;1.000
59301;3.000
59302;4.000
59304;6.000
59305;2.000
59306;2.000
59307;9.000
59308;2.000
59309;6.000
59310;6.000
59311;4.000
59312;6.000
59313;4.000
59328;1.000
59314;8.000
59315;8.000
59316;2.000
59317;10.000
59318;8.000
59319;6.000
59320;4.000
59321;2.000
59322;5.000
59323;4.000
59324;4.000
59325;1.000
